,url,title,image_url,season,episode_number_absolute,production_code,airdate,main_characters,written_by,directed_by
362,https://simpsons.fandom.com/wiki/The_Last_of_the_Red_Hat_Mamas,The Last of the Red Hat Mamas,https://static.wikia.nocookie.net/simpsons/images/e/e6/TheLastoftheRedHatMamas1.jpg/revision/latest/scale-to-width-down/350?cb=20090324022115,17.0,363,GABF22,"November 27, 2005","Marge Simpson,Lisa Simpson,Milhouse Van Houten",Joel H. Cohen,Matthew Nastuk
363,https://simpsons.fandom.com/wiki/The_Italian_Bob,The Italian Bob,https://static.wikia.nocookie.net/simpsons/images/d/d0/The_Italian_Bob.PNG/revision/latest/scale-to-width-down/350?cb=20191026211629,17.0,364,HABF02,"December 11, 2005",,John Frink,Mark Kirkland
364,https://simpsons.fandom.com/wiki/Simpsons_Christmas_Stories,Simpsons Christmas Stories,https://static.wikia.nocookie.net/simpsons/images/c/c5/Simpson_Christmas_Stories_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20120311062856,,365,HABF01,"December 18, 2005",,Don Payne,Steven Dean Moore
365,https://simpsons.fandom.com/wiki/Homer%27s_Paternity_Coot,Homer's Paternity Coot,https://static.wikia.nocookie.net/simpsons/images/7/71/HABF03.jpg/revision/latest/scale-to-width-down/350?cb=20060826053914,17.0,366,HABF03,"January 8, 2006","Homer Simpson,Mason Fairbanks,Abraham Simpson II",Joel H. Cohen,Mike B. Anderson
366,https://simpsons.fandom.com/wiki/We%27re_on_the_Road_to_D%27oh-where,We're on the Road to D'oh-where,https://static.wikia.nocookie.net/simpsons/images/f/f3/Upward_bound.jpg/revision/latest/scale-to-width-down/350?cb=20130406144241,17.0,367,HABF04,"January 29, 2006","Homer Simpson,Bart Simpson",Kevin Curran,Nancy Kruse
367,https://simpsons.fandom.com/wiki/My_Fair_Laddy,My Fair Laddy,https://static.wikia.nocookie.net/simpsons/images/a/a7/My_Fair_Laddy.jpg/revision/latest/scale-to-width-down/350?cb=20071015011356,17.0,368,HABF05,"February 26, 2006","Groundskeeper Willie,Bart Simpson,Lisa Simpson",Michael Price,Bob Anderson
368,https://simpsons.fandom.com/wiki/The_Seemingly_Never-Ending_Story,The Seemingly Never-Ending Story,https://static.wikia.nocookie.net/simpsons/images/3/32/The_Seemingly_Never-Ending_Story_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20100328144253,17.0,369,HABF06,"March 12, 2006",,Ian Maxtone-Graham,Raymond S. Persi
369,https://simpsons.fandom.com/wiki/Bart_Has_Two_Mommies,Bart Has Two Mommies,https://static.wikia.nocookie.net/simpsons/images/1/14/Bart_Has_Two_Mommies_Promo_Card.jpg/revision/latest/scale-to-width-down/350?cb=20071216012143,17.0,370,HABF07,"March 19, 2006","Marge Simpson,Bart Simpson,Rod Flanders,Todd Flanders,Ned Flanders",Dana Gould,Michael Marcantel
370,"https://simpsons.fandom.com/wiki/Homer_Simpson,_This_Is_Your_Wife","Homer Simpson, This is Your Wife",https://static.wikia.nocookie.net/simpsons/images/8/8b/Homer_Simpson%2C_This_Is_Your_Wife_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20100328143308,17.0,371,HABF08,"March 26, 2006",,Ricky Gervais,Matthew Nastuk
371,https://simpsons.fandom.com/wiki/Million-Dollar_Abie,Million-Dollar Abie,https://static.wikia.nocookie.net/simpsons/images/8/8f/166.jpg/revision/latest?cb=20100329193407,17.0,372,HABF09,"April 2, 2006","Abraham Simpson II,Lisa Simpson",Tim Long,Steven Dean Moore
372,https://simpsons.fandom.com/wiki/Kiss_Kiss_Bang_Bangalore,Kiss Kiss Bang Bangalore,https://static.wikia.nocookie.net/simpsons/images/7/76/Kiss_Kiss_Bang_Bangalore_%28Promo_Picture%29.jpg/revision/latest?cb=20120625111549,17.0,373,HABF10,"April 9, 2006",,Dan Castellaneta and Deb Lacusta,Mark Kirkland
373,https://simpsons.fandom.com/wiki/The_Wettest_Stories_Ever_Told,The Wettest Stories Ever Told,https://static.wikia.nocookie.net/simpsons/images/c/c9/The_Wettest_Stories_Ever_Told.png/revision/latest/scale-to-width-down/350?cb=20100516190756,,374,HABF11,"April 23, 2006",,Jeff Westbrook,Mike B. Anderson
374,https://simpsons.fandom.com/wiki/Girls_Just_Want_to_Have_Sums,Girls Just Want to Have Sums,https://static.wikia.nocookie.net/simpsons/images/5/58/Girls_Just_Want_to_Have_Sums_promotional_image.jpg/revision/latest/scale-to-width-down/350?cb=20211018015114,17.0,375,HABF12,"April 30, 2006","Lisa Simpson,Bart Simpson",Matt Selman,Nancy Kruse
375,https://simpsons.fandom.com/wiki/Regarding_Margie,Regarding Margie,https://static.wikia.nocookie.net/simpsons/images/b/b5/Original.jpg/revision/latest/scale-to-width-down/350?cb=20110110063431,17.0,376,HABF13,"May 7, 2006","Marge Simpson,Homer Simpson",Marc Wilmore,Michael Polcino
376,https://simpsons.fandom.com/wiki/The_Monkey_Suit,The Monkey Suit,https://static.wikia.nocookie.net/simpsons/images/5/53/Homersapien.jpg/revision/latest/scale-to-width-down/350?cb=20111213145916,17.0,377,HABF14,"May 14, 2006","Lisa Simpson,Ned Flanders",J. Stewart Burns,Raymond S. Persi
377,https://simpsons.fandom.com/wiki/Marge_and_Homer_Turn_a_Couple_Play,Marge and Homer Turn a Couple Play,https://static.wikia.nocookie.net/simpsons/images/5/56/Marge_and_Homer_Turn_a_Couple_Play.jpg/revision/latest/scale-to-width-down/333?cb=20200319180134,17.0,378,HABF16,"May 21, 2006","Homer Simpson,Marge Simpson,Tabitha Vixx",Joel H. Cohen,Bob Anderson
378,"https://simpsons.fandom.com/wiki/The_Mook,_the_Chef,_the_Wife_and_Her_Homer","The Mook, the Chef, the Wife and Her Homer",https://static.wikia.nocookie.net/simpsons/images/7/7f/The_Mook_The_Chef_the_Wife_and_Her_Homer.jpg/revision/latest/scale-to-width-down/350?cb=20100315001459,18.0,379,HABF15,"September 10, 2006","Lisa Simpson,Michael D'Amico,Fat Tony",Bill Odenkirk,Micheal Marcantel
379,https://simpsons.fandom.com/wiki/Jazzy_and_the_Pussycats,Jazzy and the Pussycats,https://static.wikia.nocookie.net/simpsons/images/b/b6/Jazzy_%26_The_Pussycats.jpg/revision/latest/scale-to-width-down/350?cb=20071016052809,18.0,380,HABF18,"September 17, 2006","Bart Simpson,Lisa Simpson",Daniel Chun,Steven Dean Moore
380,"https://simpsons.fandom.com/wiki/Please_Homer,_Don%27t_Hammer_%27Em","Please Homer, Don't Hammer 'Em",https://static.wikia.nocookie.net/simpsons/images/9/9e/Please_Homer%2C_Don%27t_Hammer_%27Em.jpg/revision/latest/scale-to-width-down/350?cb=20100915004903,18.0,381,HABF20,"September 24, 2006",None,Matt Warburton,"Mike B. Anderson,Ralph Sosa"
381,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XVII,Treehouse of Horror XVII,https://static.wikia.nocookie.net/simpsons/images/d/d0/Treehouse_of_Horror_XVII_-_Promo_Card.jpg/revision/latest/scale-to-width-down/340?cb=20210612154312,,382,HABF17,"November 5, 2006",,Peter Gaffney,David Silverman and Matthew Faughnan
382,https://simpsons.fandom.com/wiki/G.I._D%27oh,G.I. D'oh,https://static.wikia.nocookie.net/simpsons/images/b/b2/G.I.D%27oh.png/revision/latest/scale-to-width-down/350?cb=20080606121310,18.0,383,HABF21,"November 12, 2006","Homer Simpson,Cletus Spuckler,Army Colonel",Daniel Chun,Nancy Kruse
383,https://simpsons.fandom.com/wiki/Moe%27N%27a_Lisa,Moe'N'a Lisa,https://static.wikia.nocookie.net/simpsons/images/2/29/Moe_%27N%27_a_Lisa.png/revision/latest/scale-to-width-down/350?cb=20080606121733,18.0,384,HABF19,"November 19, 2006","Lisa Simpson,Moe Szyslak",Matt Warburton,Mark Kirkland
384,https://simpsons.fandom.com/wiki/Ice_Cream_of_Margie_(with_the_Light_Blue_Hair),Ice Cream of Margie (with the Light Blue Hair),https://static.wikia.nocookie.net/simpsons/images/d/dd/Ice_Cream_of_Margie_%28with_the_Light_Blue_Hair%29_80.JPG/revision/latest/scale-to-width-down/350?cb=20130927181709,18.0,385,HABF22,"November 26, 2006",,Carolyn Omine,Matthew Nastuk
385,https://simpsons.fandom.com/wiki/The_Haw-Hawed_Couple,The Haw-Hawed Couple,https://static.wikia.nocookie.net/simpsons/images/7/78/The_Haw-Hawed_Couple.png/revision/latest?cb=20080607183307,18.0,386,JABF02,"December 10, 2006","Bart Simpson,Nelson Muntz",Matt Selman,Chris Clements
386,"https://simpsons.fandom.com/wiki/Kill_Gil,_Volumes_I_%26_II","Kill Gil, Volumes I & II",https://static.wikia.nocookie.net/simpsons/images/6/64/Gil.png/revision/latest/scale-to-width-down/350?cb=20070609204254,18.0,387,JABF01,"December 17, 2006","Simpson family,Gil Gunderson",Jeff Westbrook,Bob Anderson
387,https://simpsons.fandom.com/wiki/The_Wife_Aquatic,The Wife Aquatic,https://static.wikia.nocookie.net/simpsons/images/2/29/Wife_Aquatic.jpg/revision/latest/scale-to-width-down/350?cb=20171204045347,18.0,388,JABF03,None,,Kevin Curran,Lance Kramer
388,https://simpsons.fandom.com/wiki/Revenge_is_a_Dish_Best_Served_Three_Times,Revenge is a Dish Best Served Three Times,https://static.wikia.nocookie.net/simpsons/images/7/79/Revenge_Is_a_Dish_Best_Served_Three_Times.png/revision/latest/scale-to-width-down/350?cb=20171204045755,,389,JABF05,"January 28, 2007",,Joel H. Cohen,Michael Polcino
389,https://simpsons.fandom.com/wiki/Little_Big_Girl,Little Big Girl,https://static.wikia.nocookie.net/simpsons/images/9/91/Little_Big_Girl_-_Promo_Card.jpg/revision/latest/scale-to-width-down/350?cb=20210616193645,18.0,390,JABF04,"February 11, 2007","Bart Simpson,Darcy",Don Payne,Raymond S. Persi
390,https://simpsons.fandom.com/wiki/Springfield_Up,Springfield Up,https://static.wikia.nocookie.net/simpsons/images/6/68/Declan_Desmond.jpg/revision/latest/scale-to-width-down/350?cb=20080209135509,18.0,391,JABF07,"February 18, 2007","Homer Simpson,Declan Desmond",Matt Warburton,Chuck Sheetz
391,https://simpsons.fandom.com/wiki/Yokel_Chords,Yokel Chords,https://static.wikia.nocookie.net/simpsons/images/0/0e/Yokel_chords.jpg/revision/latest/scale-to-width-down/350?cb=20100601182050,18.0,392,JABF09,"March 4, 2007","Lisa Simpson,Spuckler Children,Cletus Spuckler,Bart Simpson,Krusty the Clown",Michael Price,Susie Dietter
392,https://simpsons.fandom.com/wiki/Rome-Old_and_Julie-Eh,Rome-Old and Julie-Eh,https://static.wikia.nocookie.net/simpsons/images/2/20/Rome-old_and_Juli-eh.jpg/revision/latest/scale-to-width-down/350?cb=20100523111430,18.0,393,JABF08,"March 11, 2007","A-plot Abraham Simpson II,Selma Bouvier,Patty Bouvier,Homer Simpson,B-plot Bart Simpson,Lisa Simpson",Daniel Chun,Nancy Kruse
393,https://simpsons.fandom.com/wiki/Homerazzi,Homerazzi,https://static.wikia.nocookie.net/simpsons/images/7/73/Homerazzi1.png/revision/latest?cb=20090325012407,18.0,394,JABF06,None,Homer Simpson,J. Stewart Burns,Matthew Nastuk
394,https://simpsons.fandom.com/wiki/Marge_Gamer,Marge Gamer,https://static.wikia.nocookie.net/simpsons/images/b/b2/Marge_Gamer.jpg/revision/latest/scale-to-width-down/350?cb=20071016052737,18.0,395,JABF10,"April 22, 2007","Homer Simpson,Lisa Simpson,Bart Simpson,Marge Simpson",J. Stewart Burns,Bob Anderson
395,https://simpsons.fandom.com/wiki/The_Boys_of_Bummer,The Boys of Bummer,https://static.wikia.nocookie.net/simpsons/images/8/8d/396_The_Boys_Of_Bummer.jpg/revision/latest/scale-to-width-down/350?cb=20171204050048,18.0,396,JABF11,"April 29, 2007","Bart Simpson,Homer Simpson,Marge Simpson,Reverend Timothy Lovejoy,Helen Lovejoy",Michael Price,Rob Oliver
396,https://simpsons.fandom.com/wiki/Crook_and_Ladder,Crook and Ladder,https://static.wikia.nocookie.net/simpsons/images/2/23/Crook_and_ladder.jpg/revision/latest/scale-to-width-down/350?cb=20180725011153,18.0,397,JABF13,"May 6, 2007","Homer Simpson,Apu Nahasapeemapetilon,Moe Szyslak,Seymour Skinner",Bill Odenkirk,Lance Kramer
397,https://simpsons.fandom.com/wiki/Stop_or_My_Dog_Will_Shoot!,Stop or My Dog Will Shoot!,https://static.wikia.nocookie.net/simpsons/images/d/d3/Stop_or_My_Dog_Will_Shoot_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120625123320,18.0,398,JABF12,"May 13, 2007","Bart Simpson,Santa's Little Helper,Clancy Wiggum",John Frink,Matthew Faughnan
398,https://simpsons.fandom.com/wiki/24_Minutes,24 Minutes,https://static.wikia.nocookie.net/simpsons/images/6/6d/24Minutes.png/revision/latest/scale-to-width-down/350?cb=20090326020710,,399,JABF14,"May 20, 2007","Lisa Simpson,Bart Simpson,Jimbo Jones,Dolph Starbeam,Kearney Zzyzwicz","Ian Maxtone-Graham,Billy Kimball",Raymond S. Persi
399,https://simpsons.fandom.com/wiki/You_Kent_Always_Say_What_You_Want,You Kent Always Say What You Want,https://static.wikia.nocookie.net/simpsons/images/1/14/You_Kent_Always_Say_What_You_Want.jpg/revision/latest/scale-to-width-down/350?cb=20071016052650,18.0,400,JABF15,"May 20, 2007","Kent Brockman,Lisa Simpson",Tim Long,Matthew Nastuk
400,https://simpsons.fandom.com/wiki/He_Loves_to_Fly_and_He_D%27ohs,He Loves to Fly and He D'ohs,https://static.wikia.nocookie.net/simpsons/images/1/1a/He_Loves_to_Fly_and_He_D%27ohs_Promo_Card.jpg/revision/latest?cb=20071224024139,19.0,401,JABF20,"September 23, 2007","Homer Simpson,Charles Montgomery Burns",Joel H. Cohen,Mark Kirkland
401,https://simpsons.fandom.com/wiki/The_Homer_of_Seville,The Homer of Seville,https://static.wikia.nocookie.net/simpsons/images/f/f6/Placido_Domingo.jpg/revision/latest?cb=20071224024615,19.0,402,JABF18,"September 30, 2007",Homer Simpson,Carolyn Omine,Michael Polcino
402,https://simpsons.fandom.com/wiki/Midnight_Towboy,Midnight Towboy,https://static.wikia.nocookie.net/simpsons/images/6/62/Midnight_Towboy.jpg/revision/latest?cb=20071015014139,19.0,403,JABF21,"October 7, 2007",None,Stephanie Gillis,Matthew Nastuk
403,https://simpsons.fandom.com/wiki/I_Don%27t_Wanna_Know_Why_the_Caged_Bird_Sings,I Don't Wanna Know Why the Caged Bird Sings,https://static.wikia.nocookie.net/simpsons/images/1/1f/I_Don%27t_Wanna_Know_Why_the_Caged_Bird_Sings.jpg/revision/latest?cb=20080606014617,19.0,404,JABF19,"October 14, 2007",Marge Simpson,Dana Gould,Bob Anderson
404,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XVIII,Treehouse of Horror XVIII,https://static.wikia.nocookie.net/simpsons/images/2/20/Treehouse_of_Horror_XVIII.png/revision/latest/scale-to-width-down/337?cb=20201113161256,,405,JABF16,"November 4, 2007",None,Marc Wilmore,Chuck Sheetz
405,https://simpsons.fandom.com/wiki/Little_Orphan_Millie,Little Orphan Millie,https://static.wikia.nocookie.net/simpsons/images/5/5d/058.jpg/revision/latest?cb=20100521224445,19.0,406,JABF22,"November 11, 2007","Milhouse Van Houten,Kirk Van Houten,Luann Van Houten,Bart Simpson",Mick Kelly,Lance Kramer
406,https://simpsons.fandom.com/wiki/Husbands_and_Knives,Husbands and Knives,https://static.wikia.nocookie.net/simpsons/images/d/d9/Husbands_%26_Knives_-_Promo_Card_1.jpg/revision/latest/scale-to-width-down/350?cb=20210612161656,19.0,407,JABF17,"November 18, 2007","Marge Simpson,Homer Simpson",Matt Selman,Nancy Kruse
407,https://simpsons.fandom.com/wiki/Funeral_for_a_Fiend,Funeral for a Fiend,https://static.wikia.nocookie.net/simpsons/images/4/44/DeathOfBobb.png/revision/latest/scale-to-width-down/350?cb=20071127220433,19.0,408,KABF01,"November 25, 2007",,Michael Price,Rob Oliver
408,https://simpsons.fandom.com/wiki/Eternal_Moonshine_of_the_Simpson_Mind,Eternal Moonshine of the Simpson Mind,https://static.wikia.nocookie.net/simpsons/images/e/e5/Eternal_Moonshine_of_the_Simpson_Mind_-_Promo_Card.jpg/revision/latest/scale-to-width-down/350?cb=20210612160109,19.0,409,KABF02,"December 16, 2007",Homer Simpson,J. Stewart Burns,Chuck Sheetz
409,https://simpsons.fandom.com/wiki/E._Pluribus_Wiggum,E. Pluribus Wiggum,https://static.wikia.nocookie.net/simpsons/images/1/13/E._Pluribus_Wiggum_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120625125958,19.0,410,KABF03,"January 6, 2008",Ralph Wiggum,Michael Price,Michael Polcino
410,https://simpsons.fandom.com/wiki/That_%2790s_Show,That '90s Show,https://static.wikia.nocookie.net/simpsons/images/9/98/220px-Sadgasm.jpg/revision/latest/scale-to-width-down/350?cb=20100313143709,,411,KABF04,"January 27, 2008",,Matt Selman,Mark Kirkland
411,"https://simpsons.fandom.com/wiki/Love,_Springfieldian_Style","Love, Springfieldian Style",https://static.wikia.nocookie.net/simpsons/images/6/68/Love%2C_Springfieldian_Style.jpg/revision/latest/scale-to-width-down/345?cb=20100418175828,,412,KABF05,"February 17, 2008",,Don Payne,Raymond S. Persi
412,https://simpsons.fandom.com/wiki/The_Debarted,The Debarted,https://static.wikia.nocookie.net/simpsons/images/c/c6/The_Debarted_-_Promo_Card.jpg/revision/latest/scale-to-width-down/350?cb=20210612145238,19.0,413,KABF06,"March 2, 2008","Bart Simpson,Donny,Milhouse Van Houten,Nelson Muntz",Joel H. Cohen,Matthew Nastuk
413,https://simpsons.fandom.com/wiki/Dial_%22N%22_for_Nerder,"Dial ""N"" for Nerder",https://static.wikia.nocookie.net/simpsons/images/6/65/Dial_N_for_Nerder.jpg/revision/latest/scale-to-width-down/350?cb=20120625130522,19.0,414,KABF07,"March 9, 2008","Bart Simpson,Lisa Simpson,Martin Prince, Jr,Nelson Muntz,Homer Simpson,Marge Simpson",Carolyn Omine and William Wright,Bob Anderson
414,https://simpsons.fandom.com/wiki/Smoke_on_the_Daughter,Smoke on the Daughter,https://static.wikia.nocookie.net/simpsons/images/a/a2/SmokeontheDaughter.jpg/revision/latest/scale-to-width-down/350?cb=20080606013854,19.0,415,KABF08,"March 30, 2008","Lisa Simpson,Homer Simpson,Bart Simpson,Marge Simpson",Billy Kimball,Lance Kramer
415,https://simpsons.fandom.com/wiki/Papa_Don%27t_Leech,Papa Don't Leech,https://static.wikia.nocookie.net/simpsons/images/a/af/Papa_Don%27t_Leech.jpg/revision/latest/scale-to-width-down/350?cb=20080331203524,19.0,416,KABF09,"April 13, 2008","Homer Simpson,Lurleen Lumpkin,Marge Simpson",Reid Harrison,Chris Clements
416,https://simpsons.fandom.com/wiki/Apocalypse_Cow,Apocalypse Cow,https://static.wikia.nocookie.net/simpsons/images/e/ec/Apocalypse_Cow_Promo_Card.jpg/revision/latest/scale-to-width-down/350?cb=20080419115040,19.0,417,KABF10,"April 27, 2008","Bart Simpson,Mary Spuckler",Jeff Westbrook,Nancy Kruse
417,https://simpsons.fandom.com/wiki/Any_Given_Sundance,Any Given Sundance,https://static.wikia.nocookie.net/simpsons/images/6/6f/Any_Given_Sundance_Promo_Card.jpg/revision/latest/scale-to-width-down/350?cb=20080422121851,19.0,418,KABF11,"May 4, 2008","Lisa Simpson,Seymour Skinner,Superintendent Chalmers",Daniel Chun,Chuck Sheetz
418,https://simpsons.fandom.com/wiki/Mona_Leaves-a,Mona Leaves-a,https://static.wikia.nocookie.net/simpsons/images/0/0e/Mona_Leaves-a.jpg/revision/latest/scale-to-width-down/350?cb=20080525125326,19.0,419,KABF12,"May 11, 2008","Homer Simpson,Mona Simpson",Joel H. Cohen,Mike B. Anderson and Ralph Sosa
419,https://simpsons.fandom.com/wiki/All_About_Lisa,All About Lisa,https://static.wikia.nocookie.net/simpsons/images/8/84/AllAboutLisa.jpg/revision/latest/scale-to-width-down/350?cb=20080606012250,19.0,420,KABF13,"May 18, 2008","Lisa Simpson,Krusty the Clown",John Frink,Steven Dean Moore
420,"https://simpsons.fandom.com/wiki/Sex,_Pies,_and_Idiot_Scrapes","Sex, Pies, and Idiot Scrapes",https://static.wikia.nocookie.net/simpsons/images/a/af/Sexpiesidiotscrapes.jpg/revision/latest?cb=20080910004654,20.0,421,KABF17,"September 28, 2008","Homer Simpson,Ned Flanders,Marge Simpson",Kevin Curran,Lance Kramer
421,https://simpsons.fandom.com/wiki/Lost_Verizon,Lost Verizon,https://static.wikia.nocookie.net/simpsons/images/1/19/Lost_verizon.jpg/revision/latest/scale-to-width-down/350?cb=20081002150423,20.0,422,KABF15,"October 5, 2008",Bart Simpson,John Frink,Raymond S. Persi
422,"https://simpsons.fandom.com/wiki/Double,_Double,_Boy_in_Trouble","Double, Double, Boy in Trouble",https://static.wikia.nocookie.net/simpsons/images/d/d1/DoubleDoubleBoyinTrouble.jpg/revision/latest?cb=20081010150407,20.0,423,KABF14,"October 19, 2008","Bart Simpson,Simon Woosterfield",Bill Odenkirk,Michael Polcino
423,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_XIX,Treehouse of Horror XIX,https://static.wikia.nocookie.net/simpsons/images/b/b7/THOHXIX.jpg/revision/latest/scale-to-width-down/347?cb=20201025144624,,424,KABF16,"November 2, 2008",,Matt Warburton,Bob Anderson
424,https://simpsons.fandom.com/wiki/Dangerous_Curves,Dangerous Curves,https://static.wikia.nocookie.net/simpsons/images/9/93/Kabf18-shot-small.jpg/revision/latest?cb=20081113024234,20.0,425,KABF18,"November 9, 2008",,Ian Maxtone-Graham and Billy Kimball,Matthew Faughnan
425,https://simpsons.fandom.com/wiki/Homer_and_Lisa_Exchange_Cross_Words,Homer and Lisa Exchange Cross Words,https://static.wikia.nocookie.net/simpsons/images/1/1e/Kabf19.jpg/revision/latest/scale-to-width-down/350?cb=20081113024408,20.0,426,KABF19,"November 16, 2008","Lisa Simpson,Homer Simpson",Tim Long,Nancy Kruse
426,https://simpsons.fandom.com/wiki/Mypods_and_Boomsticks,MyPods and Boomsticks,https://static.wikia.nocookie.net/simpsons/images/a/a6/250px-BartMina.jpg/revision/latest?cb=20081202004906,20.0,427,KABF20,"November 30, 2008",,Marc Wilmore,Steven Dean Moore
427,https://simpsons.fandom.com/wiki/The_Burns_and_the_Bees,The Burns and the Bees,https://static.wikia.nocookie.net/simpsons/images/d/d4/200px-The_Burns_and_the_Bees.jpg/revision/latest/scale-to-width-down/350?cb=20100330172331,20.0,428,KABF21,"December 7, 2008","Lisa Simpson,Charles Montgomery Burns",Stephanie Gillis,Mark Kirkland
428,https://simpsons.fandom.com/wiki/Lisa_the_Drama_Queen,Lisa the Drama Queen,https://static.wikia.nocookie.net/simpsons/images/8/8d/LisaTheDramaQueen.jpg/revision/latest/scale-to-width-down/350?cb=20090313234346,20.0,429,KABF22,"January 25, 2009","Lisa Simpson,Juliet Hobbes",Brian Kelley,Matthew Nastuk
429,"https://simpsons.fandom.com/wiki/Take_My_Life,_Please","Take My Life, Please",https://static.wikia.nocookie.net/simpsons/images/5/56/HD_opening.jpg/revision/latest/scale-to-width-down/350?cb=20090212171708,20.0,430,LABF01,"February 15, 2009","Homer Simpson,Marge Simpson,Bart Simpson,Lisa Simpson,Maggie Simpson,Vance Connor",Don Payne,Steven Dean Moore
430,https://simpsons.fandom.com/wiki/How_the_Test_Was_Won,How the Test Was Won,https://static.wikia.nocookie.net/simpsons/images/0/0b/HowtheTestwasWon.jpg/revision/latest/scale-to-width-down/350?cb=20090309170154,20.0,431,LABF02,"March 1, 2009","Homer Simpson,Marge Simpson,Bart Simpson,Lisa Simpson,Seymour Skinner,Superintendent Chalmers",Michael Price,Lance Kramer
431,"https://simpsons.fandom.com/wiki/No_Loan_Again,_Naturally","No Loan Again, Naturally",https://static.wikia.nocookie.net/simpsons/images/6/62/No_Loan_Again%2C_Naturally.jpg/revision/latest/scale-to-width-down/350?cb=20090308204424,20.0,432,LABF03,"March 8, 2009","Homer Simpson,Ned Flanders",Jeff Westbrook,Mark Kirkland
432,https://simpsons.fandom.com/wiki/Gone_Maggie_Gone,Gone Maggie Gone,https://static.wikia.nocookie.net/simpsons/images/3/3f/GoneMaggieGone.jpg/revision/latest/scale-to-width-down/350?cb=20090312220302,20.0,433,LABF04,"March 15, 2009","Homer Simpson,Marge Simpson,Lisa Simpson,Maggie Simpson,Charles Montgomery Burns,Seymour Skinner,Comic Book Guy,Bart Simpson",Ian Maxtone-Graham and Billy Kimball,Chris Clements
433,https://simpsons.fandom.com/wiki/In_the_Name_of_the_Grandfather,In the Name of the Grandfather,https://static.wikia.nocookie.net/simpsons/images/0/0a/In_the_Name_of_the_Grandfather.jpg/revision/latest/scale-to-width-down/350?cb=20090307204724,20.0,434,LABF11,"March 17, 2009 (Sky1), March 22, 2009 (Fox)","Homer Simpson,Abraham Simpson II",Matt Marshall,Ralph Sosa
434,https://simpsons.fandom.com/wiki/Wedding_for_Disaster,Wedding for Disaster,https://static.wikia.nocookie.net/simpsons/images/4/49/Wedding_for_Disaster.png/revision/latest?cb=20090405134215,20.0,435,LABF05,"March 29, 2009",,Joel H. Cohen,Chuck Sheetz
435,"https://simpsons.fandom.com/wiki/Eeny_Teeny_Maya,_Moe","Eeny Teeny Maya, Moe",https://static.wikia.nocookie.net/simpsons/images/d/db/ETMM.png/revision/latest/scale-to-width-down/350?cb=20220331030321,20.0,436,LABF06,"April 5, 2009","Moe Szyslak,Maya,Homer Simpson,Maggie Simpson",John Frink,Nancy Kruse
436,"https://simpsons.fandom.com/wiki/The_Good,_the_Sad_and_the_Drugly","The Good, the Sad and the Drugly",https://static.wikia.nocookie.net/simpsons/images/f/f6/The_Good%2C_the_Sad_and_the_Drugly.jpg/revision/latest/scale-to-width-down/350?cb=20090324195701,20.0,437,LABF07,"April 19, 2009","Bart Simpson,Jenny,Milhouse Van Houten,Lisa Simpson",Marc Wilmore,Rob Oliver
437,https://simpsons.fandom.com/wiki/Father_Knows_Worst,Father Knows Worst,https://static.wikia.nocookie.net/simpsons/images/3/33/Father_Knows_Worst.jpg/revision/latest?cb=20100522161001,20.0,438,LABF08,"April 26, 2009","Homer Simpson,Bart Simpson,Lisa Simpson,Marge Simpson",Rob LaZebnik,Matthew Nastuk
438,"https://simpsons.fandom.com/wiki/Waverly_Hills,_9-0-2-1-D%27oh","Waverly Hills, 9-0-2-1-D'oh",https://static.wikia.nocookie.net/simpsons/images/0/05/WaverlyHills9021Doh.jpg/revision/latest/scale-to-width-down/350?cb=20090422230932,20.0,439,LABF10,"May 3, 2009",,J. Stewart Burns,Michael Polcino
439,https://simpsons.fandom.com/wiki/Four_Great_Women_and_a_Manicure,Four Great Women and a Manicure,https://static.wikia.nocookie.net/simpsons/images/c/cc/FourGreatWomanAndAManicure1.jpg/revision/latest/scale-to-width-down/350?cb=20090429025031,,440,LABF09,"May 10, 2009",,Valentina Garza,Raymond S. Persi
440,https://simpsons.fandom.com/wiki/Coming_to_Homerica,Coming to Homerica,https://static.wikia.nocookie.net/simpsons/images/f/f7/ComingToHomerica.jpg/revision/latest/scale-to-width-down/350?cb=20090429024900,20.0,441,LABF12,"May 17, 2009","Homer Simpson,Lenny Leonard,Carl Carlson",Brendan Hay,Steven Dean Moore
441,https://simpsons.fandom.com/wiki/Homer_the_Whopper,Homer the Whopper,https://static.wikia.nocookie.net/simpsons/images/8/8f/Homerthewhopper.jpg/revision/latest/scale-to-width-down/350?cb=20090819205948,21.0,442,LABF13,"September 27, 2009",Homer Simpson,"Seth Rogen,Evan Goldberg",Lance Kramer
